date,time,Flow,Speed,Density,datetime_iso
9/15/2022,7:40,1630.59,67.51,21.06,2022-09-15T07:40:00+02:00
9/15/2022,7:45,1441.18,67.83,18.78,2022-09-15T07:45:00+02:00
9/15/2022,7:50,1434.12,67.21,18.71,2022-09-15T07:50:00+02:00
9/15/2022,7:55,1400.24,67.45,17.44,2022-09-15T07:55:00+02:00
9/15/2022,8:00,1236,69.28,15.49,2022-09-15T08:00:00+02:00
9/15/2022,8:05,1378.82,69.55,17.45,2022-09-15T08:05:00+02:00
9/15/2022,8:10,1386.82,69.79,18.13,2022-09-15T08:10:00+02:00
9/15/2022,8:15,1327.06,69.77,16.2,2022-09-15T08:15:00+02:00
9/15/2022,8:20,1348.47,69.66,17.03,2022-09-15T08:20:00+02:00
9/15/2022,8:25,1356.24,69.66,18.22,2022-09-15T08:25:00+02:00
9/15/2022,8:30,1284.71,69.57,15.82,2022-09-15T08:30:00+02:00
9/15/2022,8:35,1257.18,69.87,16.56,2022-09-15T08:35:00+02:00
9/15/2022,8:40,1291.53,70.11,16.31,2022-09-15T08:40:00+02:00
9/15/2022,8:45,1345.65,69.38,17.61,2022-09-15T08:45:00+02:00
9/15/2022,8:50,1273.41,70.77,15.19,2022-09-15T08:50:00+02:00
9/15/2022,8:55,1127.53,69.72,15.27,2022-09-15T08:55:00+02:00
9/15/2022,9:00,1112.94,69.89,14.66,2022-09-15T09:00:00+02:00
9/15/2022,9:05,1016,70.34,13.49,2022-09-15T09:05:00+02:00
9/15/2022,9:10,964,69.96,13.15,2022-09-15T09:10:00+02:00
9/15/2022,9:15,970.12,70.3,12.42,2022-09-15T09:15:00+02:00
9/15/2022,9:20,1060.71,69.98,12.8,2022-09-15T09:20:00+02:00
9/15/2022,9:25,1039.29,69.79,12.77,2022-09-15T09:25:00+02:00
9/15/2022,9:30,1018.12,70.32,13.92,2022-09-15T09:30:00+02:00
9/15/2022,9:35,1133.65,69.89,14.46,2022-09-15T09:35:00+02:00
9/15/2022,9:40,1028.71,69.62,15.76,2022-09-15T09:40:00+02:00
9/15/2022,9:45,1083.53,69.28,13.09,2022-09-15T09:45:00+02:00
9/15/2022,9:50,1037.18,69.77,13.64,2022-09-15T09:50:00+02:00
9/15/2022,9:55,1051.53,70.49,13.75,2022-09-15T09:55:00+02:00
9/15/2022,10:00,974.35,70.11,13.26,2022-09-15T10:00:00+02:00
9/15/2022,10:05,1059.76,69.79,13.53,2022-09-15T10:05:00+02:00
9/15/2022,10:10,972.71,71.02,12.82,2022-09-15T10:10:00+02:00
9/15/2022,10:15,919.06,70.4,13.07,2022-09-15T10:15:00+02:00
9/15/2022,10:20,1034.12,70.06,12.21,2022-09-15T10:20:00+02:00
9/15/2022,10:25,970.59,70.4,12.27,2022-09-15T10:25:00+02:00
9/15/2022,10:30,961.65,70.09,12.44,2022-09-15T10:30:00+02:00
9/15/2022,10:35,1069.65,68.17,12.71,2022-09-15T10:35:00+02:00
9/15/2022,10:40,989.41,67.98,12.82,2022-09-15T10:40:00+02:00
9/15/2022,10:45,1102.12,69.15,13.59,2022-09-15T10:45:00+02:00
9/15/2022,10:50,1045.18,69.98,12.57,2022-09-15T10:50:00+02:00
9/15/2022,10:55,1036.71,69.91,12.61,2022-09-15T10:55:00+02:00
9/15/2022,11:00,1035.53,69.98,12.8,2022-09-15T11:00:00+02:00
9/15/2022,11:05,969.88,71.57,13.17,2022-09-15T11:05:00+02:00
9/15/2022,11:10,1072,70.32,14.27,2022-09-15T11:10:00+02:00
9/15/2022,11:15,1068,70.09,13.94,2022-09-15T11:15:00+02:00
9/15/2022,11:20,1055.29,71.45,13.51,2022-09-15T11:20:00+02:00
9/15/2022,11:25,1102.59,69.96,12.94,2022-09-15T11:25:00+02:00
9/15/2022,11:30,1108,71.11,13.49,2022-09-15T11:30:00+02:00
9/15/2022,11:35,1115.29,69.51,14.15,2022-09-15T11:35:00+02:00
9/15/2022,11:40,1148.47,70.19,15.23,2022-09-15T11:40:00+02:00
9/15/2022,11:45,1118.82,69.55,14.01,2022-09-15T11:45:00+02:00
9/15/2022,11:50,1025.41,69.51,13.33,2022-09-15T11:50:00+02:00
9/15/2022,11:55,1092.71,69.77,13.02,2022-09-15T11:55:00+02:00
9/15/2022,12:00,1122.35,69.57,13.77,2022-09-15T12:00:00+02:00
9/15/2022,12:05,1051.06,69.28,13.14,2022-09-15T12:05:00+02:00
9/15/2022,12:10,1107.53,69.4,13.23,2022-09-15T12:10:00+02:00
9/15/2022,12:15,1098.35,69.55,14.34,2022-09-15T12:15:00+02:00
9/15/2022,12:20,1193.18,69.62,14.96,2022-09-15T12:20:00+02:00
9/15/2022,12:25,1124.71,68.96,14.48,2022-09-15T12:25:00+02:00
9/15/2022,12:30,1121.88,68.55,16.26,2022-09-15T12:30:00+02:00
9/15/2022,12:35,1212.94,69.51,16.41,2022-09-15T12:35:00+02:00
9/15/2022,12:40,1157.41,68.91,17.17,2022-09-15T12:40:00+02:00
9/15/2022,12:45,1248.24,68.09,16.79,2022-09-15T12:45:00+02:00
9/15/2022,12:50,1203.29,68.7,15.97,2022-09-15T12:50:00+02:00
9/15/2022,12:55,1096.47,68.66,15.86,2022-09-15T12:55:00+02:00
9/15/2022,13:00,1146.35,69.02,16.25,2022-09-15T13:00:00+02:00
9/15/2022,13:05,1241.88,69.7,17.7,2022-09-15T13:05:00+02:00
9/15/2022,13:10,1190.35,68.74,18.11,2022-09-15T13:10:00+02:00
9/15/2022,13:15,1236.24,67.89,17.76,2022-09-15T13:15:00+02:00
9/15/2022,13:20,1203.06,68.04,20.14,2022-09-15T13:20:00+02:00
9/15/2022,13:25,1310.12,68.74,18.57,2022-09-15T13:25:00+02:00
9/15/2022,13:30,1235.76,67.51,18.25,2022-09-15T13:30:00+02:00
9/15/2022,13:35,1244.94,66.98,16.59,2022-09-15T13:35:00+02:00
9/15/2022,13:40,1226.12,67.66,20.04,2022-09-15T13:40:00+02:00
9/15/2022,13:45,1244.71,65.72,18.32,2022-09-15T13:45:00+02:00
9/15/2022,13:50,1248.71,64.3,21.35,2022-09-15T13:50:00+02:00
9/15/2022,13:55,1160.47,64.15,19.76,2022-09-15T13:55:00+02:00
9/15/2022,14:00,1239.53,64.49,20.94,2022-09-15T14:00:00+02:00
9/15/2022,14:05,1244,62.57,22.56,2022-09-15T14:05:00+02:00
9/15/2022,14:10,1343.29,62.68,20.6,2022-09-15T14:10:00+02:00
9/15/2022,14:15,1282.35,62.43,22.33,2022-09-15T14:15:00+02:00
9/15/2022,14:20,1273.18,61.74,21.87,2022-09-15T14:20:00+02:00
9/15/2022,14:25,1315.29,62.79,20.85,2022-09-15T14:25:00+02:00
9/15/2022,14:30,1239.29,63.3,20.02,2022-09-15T14:30:00+02:00
9/15/2022,14:35,1327.29,64.55,21.18,2022-09-15T14:35:00+02:00
9/15/2022,14:40,1363.06,64.66,20.41,2022-09-15T14:40:00+02:00
9/15/2022,14:45,1439.06,64.62,20.5,2022-09-15T14:45:00+02:00
9/15/2022,14:50,1388.24,65.09,20.99,2022-09-15T14:50:00+02:00
9/15/2022,14:55,1316.94,65.89,19.63,2022-09-15T14:55:00+02:00
9/15/2022,15:00,1364.47,64.66,19.21,2022-09-15T15:00:00+02:00
9/15/2022,15:05,1432.94,64.89,19.79,2022-09-15T15:05:00+02:00
9/15/2022,15:10,1493.65,64.43,22.53,2022-09-15T15:10:00+02:00
9/15/2022,15:15,1524,61.96,22.73,2022-09-15T15:15:00+02:00
9/15/2022,15:20,1613.18,58.38,25.57,2022-09-15T15:20:00+02:00
9/15/2022,15:25,1538.82,57,26.05,2022-09-15T15:25:00+02:00
9/15/2022,15:30,1485.18,57.06,25.34,2022-09-15T15:30:00+02:00
9/15/2022,15:35,1417.41,57.62,25.46,2022-09-15T15:35:00+02:00
9/15/2022,15:40,1492.24,57.4,26.81,2022-09-15T15:40:00+02:00
9/15/2022,15:45,1467.76,55.87,28.74,2022-09-15T15:45:00+02:00
9/15/2022,15:50,1448,54.26,28.96,2022-09-15T15:50:00+02:00
9/15/2022,15:55,1520.47,56.06,27.02,2022-09-15T15:55:00+02:00
9/15/2022,16:00,1440,57.02,26.4,2022-09-15T16:00:00+02:00
9/15/2022,16:05,1552,58.85,25.99,2022-09-15T16:05:00+02:00
9/15/2022,16:10,1466.35,56.45,26.08,2022-09-15T16:10:00+02:00
9/15/2022,16:15,1550.82,52.72,28,2022-09-15T16:15:00+02:00
9/15/2022,16:20,1530.12,50.45,30.86,2022-09-15T16:20:00+02:00
9/15/2022,16:25,1490.35,48.89,31.69,2022-09-15T16:25:00+02:00
9/15/2022,16:30,1337.65,46.26,31.33,2022-09-15T16:30:00+02:00
9/15/2022,16:35,1408,44.51,33.36,2022-09-15T16:35:00+02:00
9/15/2022,16:40,1365.88,43.51,34.98,2022-09-15T16:40:00+02:00
9/15/2022,16:45,1352.47,42.81,34.62,2022-09-15T16:45:00+02:00
9/15/2022,16:50,1404.71,43.6,35.79,2022-09-15T16:50:00+02:00
9/15/2022,16:55,1420.71,44.23,33.51,2022-09-15T16:55:00+02:00
9/15/2022,17:00,1273.18,48.26,29.17,2022-09-15T17:00:00+02:00
9/15/2022,17:05,1336.94,48.79,31.99,2022-09-15T17:05:00+02:00
9/15/2022,17:10,1464.94,47.06,32.84,2022-09-15T17:10:00+02:00
9/15/2022,17:15,1384.24,46.13,36.06,2022-09-15T17:15:00+02:00
9/15/2022,17:20,1452.24,42.7,35.99,2022-09-15T17:20:00+02:00
9/15/2022,17:25,1352.71,42.53,34.64,2022-09-15T17:25:00+02:00
9/15/2022,17:30,1432.94,44.49,33.97,2022-09-15T17:30:00+02:00
9/15/2022,17:35,1372.94,44.06,34.92,2022-09-15T17:35:00+02:00
9/15/2022,17:40,1496.47,45.45,33.2,2022-09-15T17:40:00+02:00
9/15/2022,17:45,1481.65,47.62,30.91,2022-09-15T17:45:00+02:00
9/15/2022,17:50,1377.65,49.45,29.3,2022-09-15T17:50:00+02:00
9/15/2022,17:55,1456.71,53.89,27.79,2022-09-15T17:55:00+02:00
9/15/2022,18:00,1229.88,59.15,23.61,2022-09-15T18:00:00+02:00
9/15/2022,18:05,1333.18,61.87,22.06,2022-09-15T18:05:00+02:00
9/15/2022,18:10,1310.35,62.11,20.42,2022-09-15T18:10:00+02:00
9/15/2022,18:15,1302.82,65.21,19.06,2022-09-15T18:15:00+02:00
9/15/2022,18:20,1313.88,65.72,20.32,2022-09-15T18:20:00+02:00
9/15/2022,18:25,1255.76,66.15,18.32,2022-09-15T18:25:00+02:00
9/15/2022,18:30,1186.59,67.26,16.7,2022-09-15T18:30:00+02:00
9/15/2022,18:35,1192.94,69.45,16.09,2022-09-15T18:35:00+02:00
9/15/2022,18:40,1200.24,69.96,14.36,2022-09-15T18:40:00+02:00
9/15/2022,18:45,1099.29,70.15,13.01,2022-09-15T18:45:00+02:00
9/15/2022,18:50,1048.47,70.23,13.17,2022-09-15T18:50:00+02:00
9/15/2022,18:55,1048.47,69.53,14.8,2022-09-15T18:55:00+02:00
9/15/2022,19:00,986.12,70.15,11.97,2022-09-15T19:00:00+02:00
9/15/2022,19:05,948.71,70.09,13.36,2022-09-15T19:05:00+02:00
9/15/2022,19:10,948.94,69.49,11.76,2022-09-15T19:10:00+02:00
9/15/2022,19:15,962.12,70.6,12.41,2022-09-15T19:15:00+02:00
9/15/2022,19:20,909.88,69.89,11.73,2022-09-15T19:20:00+02:00
9/15/2022,19:25,866.12,70.32,11.87,2022-09-15T19:25:00+02:00
9/15/2022,19:30,932,70.81,11.35,2022-09-15T19:30:00+02:00
9/15/2022,19:35,889.41,71.3,10.98,2022-09-15T19:35:00+02:00
9/15/2022,19:40,882.12,70.94,11.2,2022-09-15T19:40:00+02:00
9/15/2022,19:45,852.71,70.98,9.94,2022-09-15T19:45:00+02:00
9/15/2022,19:50,739.29,71.23,10.88,2022-09-15T19:50:00+02:00
9/15/2022,19:55,812.94,71.38,11.09,2022-09-15T19:55:00+02:00
9/15/2022,20:00,751.53,71.7,9.69,2022-09-15T20:00:00+02:00
9/15/2022,20:05,722.12,70.68,9.93,2022-09-15T20:05:00+02:00
9/15/2022,20:10,768.94,70.81,10.81,2022-09-15T20:10:00+02:00
9/15/2022,20:15,809.65,70.47,11.06,2022-09-15T20:15:00+02:00
9/15/2022,20:20,743.53,70.38,9.24,2022-09-15T20:20:00+02:00
9/15/2022,20:25,796.94,71,10.25,2022-09-15T20:25:00+02:00
9/15/2022,20:30,749.88,70.83,10.45,2022-09-15T20:30:00+02:00
9/15/2022,20:35,692,71.26,8.64,2022-09-15T20:35:00+02:00
9/15/2022,20:40,769.18,70.85,9.11,2022-09-15T20:40:00+02:00
9/15/2022,20:45,669.88,73,7.51,2022-09-15T20:45:00+02:00
9/15/2022,20:50,545.41,71.06,7.53,2022-09-15T20:50:00+02:00
9/15/2022,20:55,608.71,70.72,8.01,2022-09-15T20:55:00+02:00
9/16/2022,6:00,510.59,72.79,5.87,2022-09-16T06:00:00+02:00
9/16/2022,6:05,564,73.04,6.29,2022-09-16T06:05:00+02:00
9/16/2022,6:10,611.29,73.57,7.17,2022-09-16T06:10:00+02:00
9/16/2022,6:15,688,73.04,7.91,2022-09-16T06:15:00+02:00
9/16/2022,6:20,688.71,72.47,8.24,2022-09-16T06:20:00+02:00
9/16/2022,6:25,826.59,72.23,9.24,2022-09-16T06:25:00+02:00
9/16/2022,6:30,903.29,72.15,10.11,2022-09-16T06:30:00+02:00
9/16/2022,6:35,909.41,72.96,10.39,2022-09-16T06:35:00+02:00
9/16/2022,6:40,986.12,72.15,11.23,2022-09-16T06:40:00+02:00
9/16/2022,6:45,1010.59,72,11.42,2022-09-16T06:45:00+02:00
9/16/2022,6:50,998.35,72.38,11.31,2022-09-16T06:50:00+02:00
9/16/2022,6:55,1007.06,72.6,11.46,2022-09-16T06:55:00+02:00
9/16/2022,7:00,927.76,72.04,11.42,2022-09-16T07:00:00+02:00
9/16/2022,7:05,1039.06,72.4,11.99,2022-09-16T07:05:00+02:00
9/16/2022,7:10,1121.18,72.66,12.66,2022-09-16T07:10:00+02:00
9/16/2022,7:15,1129.88,72.02,13.61,2022-09-16T07:15:00+02:00
9/16/2022,7:20,1219.76,70.87,14,2022-09-16T07:20:00+02:00
9/16/2022,7:25,1319.06,71.28,15.75,2022-09-16T07:25:00+02:00
9/16/2022,7:30,1400.71,71.26,16.15,2022-09-16T07:30:00+02:00
9/16/2022,7:35,1400.47,72.11,17.27,2022-09-16T07:35:00+02:00
9/16/2022,7:40,1543.29,70.34,19.11,2022-09-16T07:40:00+02:00
9/16/2022,7:45,1398.82,70.32,18.1,2022-09-16T07:45:00+02:00
9/16/2022,7:50,1414.59,70.13,18.32,2022-09-16T07:50:00+02:00
9/16/2022,7:55,1214.59,71.32,14.85,2022-09-16T07:55:00+02:00
9/16/2022,8:00,1148.71,71.43,16.65,2022-09-16T08:00:00+02:00
9/16/2022,8:05,1190.82,70.47,15.86,2022-09-16T08:05:00+02:00
9/16/2022,8:10,1195.29,70.89,16.97,2022-09-16T08:10:00+02:00
9/16/2022,8:15,1243.29,70.74,15,2022-09-16T08:15:00+02:00
9/16/2022,8:20,1228.47,70.87,14.96,2022-09-16T08:20:00+02:00
9/16/2022,8:25,1188,70.3,14.01,2022-09-16T08:25:00+02:00
9/16/2022,8:30,1170.82,70.38,14.24,2022-09-16T08:30:00+02:00
9/16/2022,8:35,1191.29,69.87,14.13,2022-09-16T08:35:00+02:00
9/16/2022,8:40,1156.47,69.43,14.28,2022-09-16T08:40:00+02:00
9/16/2022,8:45,1135.53,70.38,13.91,2022-09-16T08:45:00+02:00
9/16/2022,8:50,1163.06,71.06,13.44,2022-09-16T08:50:00+02:00
9/16/2022,8:55,1105.41,71.15,13.35,2022-09-16T08:55:00+02:00
9/16/2022,9:00,1004,70.98,11.8,2022-09-16T09:00:00+02:00
9/16/2022,9:05,970.35,71.13,11.19,2022-09-16T09:05:00+02:00
9/16/2022,9:10,903.76,70.68,11.16,2022-09-16T09:10:00+02:00
9/16/2022,9:15,1005.88,70.21,11.85,2022-09-16T09:15:00+02:00
9/16/2022,9:20,1006.82,70.26,11.84,2022-09-16T09:20:00+02:00
9/16/2022,9:25,972.47,71.04,12.35,2022-09-16T09:25:00+02:00
9/16/2022,9:30,997.41,70.32,13.01,2022-09-16T09:30:00+02:00
9/16/2022,9:35,1024.94,69.74,12.46,2022-09-16T09:35:00+02:00
9/16/2022,9:40,987.06,69.57,13.12,2022-09-16T09:40:00+02:00
9/16/2022,9:45,1062.82,70.21,13.11,2022-09-16T09:45:00+02:00
9/16/2022,9:50,1021.18,70.55,12.77,2022-09-16T09:50:00+02:00
9/16/2022,9:55,977.65,70.49,12.1,2022-09-16T09:55:00+02:00
9/16/2022,10:00,941.18,71.19,13.13,2022-09-16T10:00:00+02:00
9/16/2022,10:05,940.94,70.53,13.13,2022-09-16T10:05:00+02:00
9/16/2022,10:10,970.12,71.02,12.94,2022-09-16T10:10:00+02:00
9/16/2022,10:15,969.88,70.62,11.88,2022-09-16T10:15:00+02:00
9/16/2022,10:20,1000.24,69.96,12.38,2022-09-16T10:20:00+02:00
9/16/2022,10:25,1003.53,69.87,13,2022-09-16T10:25:00+02:00
9/16/2022,10:30,1092.94,70.19,14.83,2022-09-16T10:30:00+02:00
9/16/2022,10:35,1094.35,70.04,16.28,2022-09-16T10:35:00+02:00
9/16/2022,10:40,1067.29,70.81,15.68,2022-09-16T10:40:00+02:00
9/16/2022,10:45,1122.35,70.51,15.76,2022-09-16T10:45:00+02:00
9/16/2022,10:50,1045.65,70.72,15.39,2022-09-16T10:50:00+02:00
9/16/2022,10:55,1090.35,70.47,13.92,2022-09-16T10:55:00+02:00
9/16/2022,11:00,1024.94,69.96,16.38,2022-09-16T11:00:00+02:00
9/16/2022,11:05,1092.71,69.64,14.56,2022-09-16T11:05:00+02:00
9/16/2022,11:10,1011.29,69.74,17.05,2022-09-16T11:10:00+02:00
9/16/2022,11:15,1049.88,70.53,15.72,2022-09-16T11:15:00+02:00
9/16/2022,11:20,1067.29,70.21,17.03,2022-09-16T11:20:00+02:00
9/16/2022,11:25,1096.94,70.21,16.05,2022-09-16T11:25:00+02:00
9/16/2022,11:30,1122.12,70.32,15.46,2022-09-16T11:30:00+02:00
9/16/2022,11:35,1062.12,70.43,13.7,2022-09-16T11:35:00+02:00
9/16/2022,11:40,1114.35,69.79,14.5,2022-09-16T11:40:00+02:00
9/16/2022,11:45,1198.35,71.64,15.38,2022-09-16T11:45:00+02:00
9/16/2022,11:50,1174.59,69.89,15.59,2022-09-16T11:50:00+02:00
9/16/2022,11:55,1155.29,68.51,14.96,2022-09-16T11:55:00+02:00
9/16/2022,12:00,1164.94,69.94,15.24,2022-09-16T12:00:00+02:00
9/16/2022,12:05,1160.47,69.13,16.36,2022-09-16T12:05:00+02:00
9/16/2022,12:10,1242.12,69.49,16.28,2022-09-16T12:10:00+02:00
9/16/2022,12:15,1263.76,67.4,15.59,2022-09-16T12:15:00+02:00
9/16/2022,12:20,1204.24,67.04,16.88,2022-09-16T12:20:00+02:00
9/16/2022,12:25,1268,67.47,19.77,2022-09-16T12:25:00+02:00
9/16/2022,12:30,1185.88,67.7,19.98,2022-09-16T12:30:00+02:00
9/16/2022,12:35,1274.82,68.38,18.85,2022-09-16T12:35:00+02:00
9/16/2022,12:40,1336.24,67.77,18.09,2022-09-16T12:40:00+02:00
9/16/2022,12:45,1312,67.72,19.32,2022-09-16T12:45:00+02:00
9/16/2022,12:50,1187.29,68.02,19.63,2022-09-16T12:50:00+02:00
9/16/2022,12:55,1265.18,67.83,21.51,2022-09-16T12:55:00+02:00
9/16/2022,13:00,1164,66.79,19.39,2022-09-16T13:00:00+02:00
9/16/2022,13:05,1197.41,67.96,17.2,2022-09-16T13:05:00+02:00
9/16/2022,13:10,1266.35,67.57,19.44,2022-09-16T13:10:00+02:00
9/16/2022,13:15,1204,66.85,22.85,2022-09-16T13:15:00+02:00
9/16/2022,13:20,1259.29,65.77,23.21,2022-09-16T13:20:00+02:00
9/16/2022,13:25,1188,64.64,23.23,2022-09-16T13:25:00+02:00
9/16/2022,13:30,1298.59,64.45,23.16,2022-09-16T13:30:00+02:00
9/16/2022,13:35,1276,64.13,22.62,2022-09-16T13:35:00+02:00
9/16/2022,13:40,1298.59,64.21,24.92,2022-09-16T13:40:00+02:00
9/16/2022,13:45,1202.82,62.87,24.05,2022-09-16T13:45:00+02:00
9/16/2022,13:50,1256,61.17,23.29,2022-09-16T13:50:00+02:00
9/16/2022,13:55,1288.24,58.79,24.78,2022-09-16T13:55:00+02:00
9/16/2022,14:00,1311.06,61.98,25.34,2022-09-16T14:00:00+02:00
9/16/2022,14:05,1379.53,64.66,22.82,2022-09-16T14:05:00+02:00
9/16/2022,14:10,1302.12,64.38,21.37,2022-09-16T14:10:00+02:00
9/16/2022,14:15,1400.24,64.51,19.7,2022-09-16T14:15:00+02:00
9/16/2022,14:20,1365.41,65.45,18.67,2022-09-16T14:20:00+02:00
9/16/2022,14:25,1363.29,65.15,19.02,2022-09-16T14:25:00+02:00
9/16/2022,14:30,1308.24,64.83,23.1,2022-09-16T14:30:00+02:00
9/16/2022,14:35,1340.71,63.64,21.44,2022-09-16T14:35:00+02:00
9/16/2022,14:40,1481.41,63.19,24.65,2022-09-16T14:40:00+02:00
9/16/2022,14:45,1401.41,63.21,24.39,2022-09-16T14:45:00+02:00
9/16/2022,14:50,1344.24,63.83,23.48,2022-09-16T14:50:00+02:00
9/16/2022,14:55,1415.06,65.19,20.41,2022-09-16T14:55:00+02:00
9/16/2022,15:00,1459.29,63.89,22.88,2022-09-16T15:00:00+02:00
9/16/2022,15:05,1376,63.13,22.68,2022-09-16T15:05:00+02:00
9/16/2022,15:10,1457.88,60.21,24.21,2022-09-16T15:10:00+02:00
9/16/2022,15:15,1480.24,58.45,27,2022-09-16T15:15:00+02:00
9/16/2022,15:20,1466.82,56.32,24.65,2022-09-16T15:20:00+02:00
9/16/2022,15:25,1418.35,55.89,26.49,2022-09-16T15:25:00+02:00
9/16/2022,15:30,1451.06,54.4,26.78,2022-09-16T15:30:00+02:00
9/16/2022,15:35,1460.94,55.28,25.67,2022-09-16T15:35:00+02:00
9/16/2022,15:40,1460,57.53,27.31,2022-09-16T15:40:00+02:00
9/16/2022,15:45,1368.24,57.45,28.92,2022-09-16T15:45:00+02:00
9/16/2022,15:50,1487.76,58.94,24.88,2022-09-16T15:50:00+02:00
9/16/2022,15:55,1376.94,60.06,24.28,2022-09-16T15:55:00+02:00
9/16/2022,16:00,1427.06,62.55,21.15,2022-09-16T16:00:00+02:00
9/16/2022,16:05,1416.47,63.66,22.69,2022-09-16T16:05:00+02:00
9/16/2022,16:10,1606.35,61.62,23.51,2022-09-16T16:10:00+02:00
9/16/2022,16:15,1542.35,59.7,25.48,2022-09-16T16:15:00+02:00
9/16/2022,16:20,1421.88,57.34,26.19,2022-09-16T16:20:00+02:00
9/16/2022,16:25,1428,54.96,28.25,2022-09-16T16:25:00+02:00
9/16/2022,16:30,1494.35,55.47,27.21,2022-09-16T16:30:00+02:00
9/16/2022,16:35,1436,56,27.19,2022-09-16T16:35:00+02:00
9/16/2022,16:40,1491.29,56.45,28.29,2022-09-16T16:40:00+02:00
9/16/2022,16:45,1387.06,56.57,27.34,2022-09-16T16:45:00+02:00
9/16/2022,16:50,1470.35,57.3,28.54,2022-09-16T16:50:00+02:00
9/16/2022,16:55,1464.24,57.83,24.44,2022-09-16T16:55:00+02:00
9/16/2022,17:00,1465.41,59.17,25.72,2022-09-16T17:00:00+02:00
9/16/2022,17:05,1473.18,60.6,23.16,2022-09-16T17:05:00+02:00
9/16/2022,17:10,1454.35,60.15,27.21,2022-09-16T17:10:00+02:00
9/16/2022,17:15,1604.24,60.66,23.39,2022-09-16T17:15:00+02:00
9/16/2022,17:20,1536.47,59.98,25.46,2022-09-16T17:20:00+02:00
9/16/2022,17:25,1474.59,61.91,24.62,2022-09-16T17:25:00+02:00
9/16/2022,17:30,1475.06,61.17,25.45,2022-09-16T17:30:00+02:00
9/16/2022,17:35,1415.06,62.04,24.88,2022-09-16T17:35:00+02:00
9/16/2022,17:40,1344,61.96,22.54,2022-09-16T17:40:00+02:00
9/16/2022,17:45,1354.59,63.79,21.34,2022-09-16T17:45:00+02:00
9/16/2022,17:50,1300.71,65.26,21,2022-09-16T17:50:00+02:00
9/16/2022,17:55,1218.12,66.74,19.09,2022-09-16T17:55:00+02:00
9/16/2022,18:00,1230.59,67.15,18.87,2022-09-16T18:00:00+02:00
9/16/2022,18:05,1201.41,68.06,15.3,2022-09-16T18:05:00+02:00
9/16/2022,18:10,1331.29,67.83,15.67,2022-09-16T18:10:00+02:00
9/16/2022,18:15,1349.65,68.04,17.19,2022-09-16T18:15:00+02:00
9/16/2022,18:20,1282.12,68.55,16.53,2022-09-16T18:20:00+02:00
9/16/2022,18:25,1324.94,68.91,16.97,2022-09-16T18:25:00+02:00
9/16/2022,18:30,1170.82,69.23,15.75,2022-09-16T18:30:00+02:00
9/16/2022,18:35,1215.29,69.83,15.38,2022-09-16T18:35:00+02:00
9/16/2022,18:40,1224.71,69.6,16.75,2022-09-16T18:40:00+02:00
9/16/2022,18:45,1144.47,69.53,15.79,2022-09-16T18:45:00+02:00
9/16/2022,18:50,1135.29,69.77,14.08,2022-09-16T18:50:00+02:00
9/16/2022,18:55,1062.59,69.96,13.27,2022-09-16T18:55:00+02:00
9/16/2022,19:00,988.94,69.91,14.55,2022-09-16T19:00:00+02:00
9/16/2022,19:05,934.59,70,13.61,2022-09-16T19:05:00+02:00
9/16/2022,19:10,976.24,70.21,14.76,2022-09-16T19:10:00+02:00
9/16/2022,19:15,1038.12,69.74,14.26,2022-09-16T19:15:00+02:00
9/16/2022,19:20,991.53,69.87,14.49,2022-09-16T19:20:00+02:00
9/16/2022,19:25,901.18,70.62,13.49,2022-09-16T19:25:00+02:00
9/16/2022,19:30,872.71,70.77,12.45,2022-09-16T19:30:00+02:00
9/16/2022,19:35,855.06,71.02,12.58,2022-09-16T19:35:00+02:00
9/16/2022,19:40,898.12,70.09,11.95,2022-09-16T19:40:00+02:00
9/16/2022,19:45,887.76,70.81,12.62,2022-09-16T19:45:00+02:00
9/16/2022,19:50,821.41,71.34,10.8,2022-09-16T19:50:00+02:00
9/16/2022,19:55,780.94,71.81,10.9,2022-09-16T19:55:00+02:00
9/16/2022,20:00,761.41,71.26,10.06,2022-09-16T20:00:00+02:00
9/16/2022,20:05,787.06,71.11,12.08,2022-09-16T20:05:00+02:00
9/16/2022,20:10,855.76,71.23,12.43,2022-09-16T20:10:00+02:00
9/16/2022,20:15,871.06,71.83,12.2,2022-09-16T20:15:00+02:00
9/16/2022,20:20,805.41,71.09,11.93,2022-09-16T20:20:00+02:00
9/16/2022,20:25,733.41,70.55,10.14,2022-09-16T20:25:00+02:00
9/16/2022,20:30,802.82,70.89,11.86,2022-09-16T20:30:00+02:00
9/16/2022,20:35,783.76,70.62,10.79,2022-09-16T20:35:00+02:00
9/16/2022,20:40,708,71.28,9.86,2022-09-16T20:40:00+02:00
9/16/2022,20:45,693.65,71.7,10.79,2022-09-16T20:45:00+02:00
9/16/2022,20:50,648,71.68,10.07,2022-09-16T20:50:00+02:00
9/16/2022,20:55,684.71,71.38,10.11,2022-09-16T20:55:00+02:00
9/17/2022,6:00,309.88,73.79,4.64,2022-09-17T06:00:00+02:00
9/17/2022,6:05,326.82,74.4,5.36,2022-09-17T06:05:00+02:00
9/17/2022,6:10,349.41,74,5.69,2022-09-17T06:10:00+02:00
9/17/2022,6:15,376.24,74,5.63,2022-09-17T06:15:00+02:00
9/17/2022,6:20,413.18,73.98,5.83,2022-09-17T06:20:00+02:00
