date,time,Flow,Speed,Density,Occupancy
9/21/2022,6:30,985.41,71.55,12.69,12.68666667
9/21/2022,6:35,1084.94,71.21,13.5,13.49764706
9/21/2022,6:40,1186.35,70.51,13.36,13.35960784
9/21/2022,6:45,1188.47,70.96,13.48,13.48470588
9/21/2022,6:50,1092.47,71.23,12.29,12.29411765
9/21/2022,6:55,1018.12,70.34,12.29,12.2854902
9/21/2022,7:00,1012.0,70.6,12.65,12.65215686
9/21/2022,7:05,1193.88,69.83,14.93,14.92980392
9/21/2022,7:10,1201.18,69.87,15.13,15.12823529
9/21/2022,7:15,1338.12,68.96,15.91,15.90901961
9/21/2022,7:20,1487.53,68.38,17.44,17.43607843
9/21/2022,7:25,1445.18,68.17,18.51,18.50588235
9/21/2022,7:30,1540.0,67.36,19.01,19.00627451
9/21/2022,7:35,1501.18,67.38,18.88,18.88117647
9/21/2022,7:40,1635.53,67.36,20.35,20.34784314
9/21/2022,7:45,1549.65,69.4,20.02,20.02431373
9/21/2022,7:50,1509.18,67.49,18.66,18.65686275
9/21/2022,7:55,1394.12,66.62,16.81,16.81490196
9/21/2022,8:00,1290.12,66.28,17.5,17.50078431
9/21/2022,8:05,1336.24,66.53,16.03,16.0254902
9/21/2022,8:10,1337.65,66.53,16.22,16.22392157
9/21/2022,8:15,1210.12,65.51,19.31,19.31254902
9/21/2022,8:20,1253.65,64.34,19.19,19.18745098
9/21/2022,8:25,1394.82,64.83,19.89,19.89490196
9/21/2022,8:30,1412.24,64.91,20.36,20.35647059
9/21/2022,8:35,1350.12,66.83,21.01,21.01215686
9/21/2022,8:40,1434.12,67.85,20.05,20.0545098
9/21/2022,8:45,1398.82,68.83,18.67,18.66980392
9/21/2022,8:50,1232.71,69.57,16.7,16.69843137
9/21/2022,8:55,1114.12,70.21,15.45,15.44745098
9/21/2022,9:00,1005.88,71.34,13.51,13.50627451
9/21/2022,9:05,967.06,70.0,17.08,17.07803922
9/21/2022,9:10,935.76,70.47,15.97,15.97372549
9/21/2022,9:15,948.24,69.89,15.94,15.94352941
9/21/2022,9:20,1048.24,69.3,16.19,16.18509804
9/21/2022,9:25,1064.47,69.4,15.88,15.87882353
9/21/2022,9:30,980.94,69.53,13.85,13.85137255
9/21/2022,9:35,1044.47,69.47,15.03,15.02901961
9/21/2022,9:40,1137.88,69.7,14.71,14.70980392
9/21/2022,9:45,1071.06,69.28,15.58,15.58117647
9/21/2022,9:50,1037.65,69.79,14.58,14.58470588
9/21/2022,9:55,999.53,69.81,13.0,12.9972549
9/21/2022,10:00,983.29,69.68,12.63,12.62627451
9/21/2022,10:05,998.12,69.28,12.73,12.73411765
9/21/2022,10:10,1032.47,70.34,12.34,12.34156863
9/21/2022,10:15,939.29,70.43,12.59,12.58745098
9/21/2022,10:20,1036.94,69.49,14.08,14.08
9/21/2022,10:25,982.82,69.47,12.23,12.23372549
9/21/2022,10:30,880.24,69.85,12.85,12.85058824
9/21/2022,10:35,796.71,70.26,10.4,10.39607843
9/21/2022,10:40,849.65,69.91,10.69,10.68509804
9/21/2022,10:45,884.0,69.4,11.44,11.44
9/21/2022,10:50,931.76,70.23,11.34,11.34078431
9/21/2022,10:55,884.0,70.51,11.28,11.28039216
9/21/2022,11:00,814.59,70.47,11.32,11.31921569
9/21/2022,11:05,865.18,70.43,10.73,10.72823529
9/21/2022,11:10,932.24,70.43,11.29,11.28901961
9/21/2022,11:15,888.94,70.36,11.55,11.54784314
9/21/2022,11:20,809.88,70.68,10.3,10.29686275
9/21/2022,11:25,957.88,70.72,11.5,11.49607843
9/21/2022,11:30,1084.71,69.77,14.36,14.36039216
9/21/2022,11:35,1246.82,68.26,16.02,16.01686275
9/21/2022,11:40,1209.88,68.38,15.4,15.4
9/21/2022,11:45,1140.47,69.13,14.24,14.23529412
9/21/2022,11:50,1011.29,69.11,13.46,13.45882353
9/21/2022,11:55,1046.82,69.94,12.76,12.76431373
9/21/2022,12:00,1001.18,70.23,12.29,12.2854902
9/21/2022,12:05,1016.0,70.43,14.99,14.9945098
9/21/2022,12:10,1121.18,69.74,14.84,14.84352941
9/21/2022,12:15,1130.12,69.21,15.4,15.39568627
9/21/2022,12:20,1064.47,69.02,14.41,14.40784314
9/21/2022,12:25,1077.88,69.47,13.78,13.78235294
9/21/2022,12:30,1107.06,68.68,13.97,13.97215686
9/21/2022,12:35,1138.12,67.72,14.47,14.46823529
9/21/2022,12:40,1206.59,67.23,15.78,15.77529412
9/21/2022,12:45,1208.0,67.66,15.42,15.4172549
9/21/2022,12:50,1104.24,67.7,14.8,14.79607843
9/21/2022,12:55,1136.94,69.45,17.45,17.45333333
9/21/2022,13:00,1049.65,67.7,15.53,15.53372549
9/21/2022,13:05,1148.47,67.64,17.59,17.58705882
9/21/2022,13:10,1179.76,65.23,17.35,17.34980392
9/21/2022,13:15,1138.82,64.26,20.34,20.34352941
9/21/2022,13:20,1198.82,64.19,19.23,19.23058824
9/21/2022,13:25,1150.82,64.3,19.34,19.3427451
9/21/2022,13:30,1112.71,62.77,21.12,21.11568627
9/21/2022,13:35,1119.76,62.32,19.28,19.27803922
9/21/2022,13:40,1185.88,61.55,19.71,19.70941176
9/21/2022,13:45,1243.29,62.77,19.98,19.97686275
9/21/2022,13:50,1164.0,63.23,18.91,18.91137255
9/21/2022,13:55,1166.12,63.89,19.63,19.63176471
9/21/2022,14:00,1129.18,64.34,19.1,19.10117647
9/21/2022,14:05,1273.18,65.15,20.36,20.36078431
9/21/2022,14:10,1324.0,65.7,19.23,19.22627451
9/21/2022,14:15,1244.24,66.21,18.43,18.42823529
9/21/2022,14:20,1374.35,64.04,21.63,21.63333333
9/21/2022,14:25,1257.18,62.21,19.77,19.76980392
9/21/2022,14:30,1347.06,62.55,23.22,23.22078431
9/21/2022,14:35,1236.71,59.09,24.08,24.08352941
9/21/2022,14:40,1344.47,57.06,24.09,24.08784314
9/21/2022,14:45,1276.24,56.79,24.14,24.14392157
9/21/2022,14:50,1287.53,54.83,25.38,25.37764706
9/21/2022,14:55,1281.41,53.83,24.69,24.68745098
9/21/2022,15:00,1232.0,52.38,27.52,27.5172549
9/21/2022,15:05,1248.24,50.28,26.68,26.67607843
9/21/2022,15:10,1217.41,46.7,31.51,31.50745098
9/21/2022,15:15,1328.94,43.96,33.96,33.95764706
9/21/2022,15:20,1292.71,42.4,34.02,34.01803922
9/21/2022,15:25,1203.06,39.83,37.43,37.42588235
9/21/2022,15:30,1259.53,39.87,36.42,36.42078431
9/21/2022,15:35,1269.41,41.26,37.0,36.99882353
9/21/2022,15:40,1286.12,40.6,40.08,40.08313725
9/21/2022,15:45,1280.94,38.89,40.32,40.32470588
9/21/2022,15:50,1274.82,37.79,42.08,42.07607843
9/21/2022,15:55,1356.47,36.79,42.0,42.0027451
9/21/2022,16:00,1284.24,37.09,42.06,42.05882353
9/21/2022,16:05,1296.71,38.6,41.11,41.1054902
9/21/2022,16:10,1391.06,38.91,40.89,40.89411765
9/21/2022,16:15,1223.06,36.94,39.32,39.31529412
9/21/2022,16:20,1366.35,38.34,37.69,37.68901961
9/21/2022,16:25,1386.35,37.79,37.21,37.20588235
9/21/2022,16:30,1301.41,36.6,38.31,38.31019608
9/21/2022,16:35,1421.65,37.87,36.9,36.89960784
9/21/2022,16:40,1385.88,37.66,38.13,38.12901961
9/21/2022,16:45,1262.12,37.6,40.44,40.43686275
9/21/2022,16:50,1410.82,38.13,41.67,41.67058824
9/21/2022,16:55,1402.35,38.85,39.21,39.21176471
9/21/2022,17:00,1282.12,41.45,38.68,38.67686275
9/21/2022,17:05,1413.65,41.23,39.12,39.11686275
9/21/2022,17:10,1381.88,38.38,40.81,40.80784314
9/21/2022,17:15,1291.53,37.81,40.88,40.87686275
9/21/2022,17:20,1359.76,34.49,44.49,44.49176471
9/21/2022,17:25,1320.71,34.64,41.95,41.94666667
9/21/2022,17:30,1325.18,35.96,40.43,40.43254902
9/21/2022,17:35,1337.88,37.19,41.78,41.77843137
9/21/2022,17:40,1199.29,40.89,39.88,39.87607843
9/21/2022,17:45,1165.18,45.21,41.55,41.55411765
9/21/2022,17:50,1174.35,48.91,38.9,38.89686275
9/21/2022,17:55,1036.47,51.04,35.01,35.01019608
9/21/2022,18:00,1027.76,54.64,33.16,33.15960784
9/21/2022,18:05,1176.0,55.94,34.16,34.15607843
9/21/2022,18:10,1225.41,56.91,28.23,28.23333333
9/21/2022,18:15,1150.35,57.72,26.64,26.64156863
9/21/2022,18:20,1221.65,59.55,23.84,23.84196078
9/21/2022,18:25,1152.24,64.47,17.37,17.37137255
9/21/2022,18:30,1052.71,66.06,16.88,16.87960784
9/21/2022,18:35,1044.71,68.53,15.23,15.23176471
9/21/2022,18:40,981.18,68.91,14.63,14.63215686
9/21/2022,18:45,1048.24,68.3,13.42,13.42
9/21/2022,18:50,971.53,68.28,13.2,13.20431373
9/21/2022,18:55,887.53,66.7,13.43,13.43294118
9/21/2022,19:00,801.65,67.0,10.44,10.43921569
9/21/2022,19:05,910.35,67.62,13.42,13.42431373
9/21/2022,19:10,891.06,67.4,12.37,12.37176471
9/21/2022,19:15,907.53,68.3,11.49,11.48745098
9/21/2022,19:20,825.18,68.15,11.1,11.09921569
9/21/2022,19:25,818.59,69.47,10.88,10.87921569
9/21/2022,19:30,759.06,69.51,11.05,11.05176471
9/21/2022,19:35,771.76,69.64,10.85,10.84901961
9/21/2022,19:40,719.53,69.51,9.37,9.37372549
9/21/2022,19:45,715.76,69.6,9.89,9.887058824
9/21/2022,19:50,727.76,70.04,9.91,9.908627451
9/21/2022,19:55,673.41,70.68,10.91,10.91372549
9/21/2022,20:00,628.71,70.55,9.74,9.740392157
9/21/2022,20:05,683.06,71.06,10.82,10.82313725
9/21/2022,20:10,677.65,71.45,8.55,8.554117647
9/21/2022,20:15,738.82,71.17,11.41,11.40980392
9/21/2022,20:20,687.06,71.19,10.55,10.55137255
9/21/2022,20:25,630.59,70.81,9.78,9.783529412
9/21/2022,20:30,620.71,71.55,10.24,10.23647059
9/21/2022,20:35,612.0,72.38,9.75,9.749019608
9/21/2022,20:40,620.94,71.38,9.14,9.140784314
9/21/2022,20:45,635.53,70.98,8.6,8.597254902
9/21/2022,20:50,616.47,71.98,8.2,8.204705882
9/21/2022,20:55,631.76,71.55,8.33,8.325490196
9/22/2022,6:00,575.29,72.74,6.96,6.962352941
9/22/2022,6:05,597.41,72.57,7.07,7.065882353
9/22/2022,6:10,641.18,72.87,8.02,8.023529412
9/22/2022,6:15,765.65,71.7,8.98,8.981176471
9/22/2022,6:20,770.59,71.83,9.97,9.973333333
9/22/2022,6:25,822.59,72.02,10.73,10.73254902
9/22/2022,6:30,975.06,70.94,12.76,12.75568627
9/22/2022,6:35,1075.53,70.4,13.48,13.48470588
9/22/2022,6:40,1031.76,70.15,13.01,13.01019608
9/22/2022,6:45,804.94,51.4,10.36,10.3572549
9/22/2022,6:50,802.59,51.68,9.9,9.904313725
9/22/2022,6:55,765.41,51.04,9.42,9.421176471
9/22/2022,7:00,807.53,51.11,9.61,9.606666667
9/22/2022,7:05,807.06,50.7,10.35,10.35294118
9/22/2022,7:10,972.71,50.83,11.76,11.75921569
9/22/2022,7:15,1013.18,51.3,11.91,11.91019608
9/22/2022,7:20,993.88,51.0,12.38,12.38039216
9/22/2022,7:25,1329.41,68.85,17.71,17.71215686
9/22/2022,7:30,1396.0,68.81,17.54,17.54392157
9/22/2022,7:35,1488.94,67.79,18.05,18.04862745
9/22/2022,7:40,1509.65,68.87,19.96,19.95960784
9/22/2022,7:45,1534.12,68.02,20.04,20.04156863
9/22/2022,7:50,1503.53,65.87,19.69,19.69215686
9/22/2022,7:55,1415.53,66.85,18.26,18.26431373
9/22/2022,8:00,1297.41,68.6,16.72,16.72
9/22/2022,8:05,1261.18,69.36,15.96,15.95647059
9/22/2022,8:10,1365.41,68.3,16.29,16.29294118
9/22/2022,8:15,1225.41,68.36,15.71,15.70627451
9/22/2022,8:20,1390.12,68.34,16.58,16.57764706
9/22/2022,8:25,1280.0,68.96,17.54,17.53529412
9/22/2022,8:30,1346.59,68.83,18.18,18.17803922
9/22/2022,8:35,1447.06,69.72,18.97,18.97176471
9/22/2022,8:40,1338.59,69.43,17.63,17.6345098
9/22/2022,8:45,1305.88,69.62,17.44,17.44470588
9/22/2022,8:50,1200.47,70.23,15.76,15.76235294
9/22/2022,8:55,1070.12,70.74,14.48,14.48117647
9/22/2022,9:00,1068.71,70.62,13.52,13.51921569
9/22/2022,9:05,1033.18,70.4,14.09,14.09294118
9/22/2022,9:10,1012.0,71.0,14.41,14.40784314
9/22/2022,9:15,1003.76,70.6,12.71,12.71254902
9/22/2022,9:20,943.06,70.28,11.77,11.76784314
9/22/2022,9:25,1006.59,70.53,12.46,12.46235294
9/22/2022,9:30,1010.12,70.6,12.74,12.73843137
9/22/2022,9:35,1054.59,69.83,13.52,13.51921569
9/22/2022,9:40,1142.35,70.02,16.32,16.32313725
9/22/2022,9:45,1048.71,70.06,13.85,13.84705882
9/22/2022,9:50,1030.82,70.21,12.45,12.44941176
9/22/2022,9:55,917.88,70.28,11.69,11.69019608
9/22/2022,10:00,860.71,70.3,10.72,10.72392157
9/22/2022,10:05,897.65,69.68,11.37,11.37098039
9/22/2022,10:10,953.18,69.89,11.88,11.87568627
9/22/2022,10:15,985.88,70.4,11.86,11.8627451
9/22/2022,10:20,975.29,70.43,12.15,12.14745098
9/22/2022,10:25,944.71,70.3,13.91,13.91176471
9/22/2022,10:30,994.82,70.28,13.17,13.16980392
9/22/2022,10:35,997.65,70.6,14.4,14.40352941
9/22/2022,10:40,1065.41,70.6,15.57,15.56823529
9/22/2022,10:45,975.06,70.81,15.15,15.1454902
9/22/2022,10:50,1015.06,70.38,12.79,12.79019608
9/22/2022,10:55,1008.47,70.53,14.08,14.08431373
9/22/2022,11:00,992.71,70.09,13.67,13.66588235
9/22/2022,11:05,1043.06,70.85,15.62,15.61568627
9/22/2022,11:10,1033.65,70.64,13.92,13.92470588
9/22/2022,11:15,1105.88,70.17,13.77,13.76509804
9/22/2022,11:20,1083.53,70.13,15.02,15.01607843
9/22/2022,11:25,1165.65,70.4,15.81,15.81411765
9/22/2022,11:30,1207.53,70.02,17.39,17.39294118
9/22/2022,11:35,1078.82,70.53,15.51,15.51215686
9/22/2022,11:40,1098.82,70.57,16.06,16.06431373
9/22/2022,11:45,1157.65,69.91,15.54,15.54235294
9/22/2022,11:50,1129.18,70.43,15.19,15.18862745
9/22/2022,11:55,1076.47,71.21,15.4,15.39568627
9/22/2022,12:00,1046.12,71.17,13.38,13.37686275
9/22/2022,12:05,1054.59,70.0,14.44,14.44235294
9/22/2022,12:10,1126.35,70.51,13.53,13.52784314
9/22/2022,12:15,1096.47,70.13,14.2,14.19647059
9/22/2022,12:20,1163.29,69.3,14.13,14.12745098
9/22/2022,12:25,1110.59,69.49,15.97,15.96941176
9/22/2022,12:30,1174.82,69.77,15.9,15.90039216
9/22/2022,12:35,1169.65,69.64,16.54,16.54313725
9/22/2022,12:40,1221.65,68.0,16.75,16.7545098
9/22/2022,12:45,1080.0,69.32,15.74,15.73647059
9/22/2022,12:50,1136.24,70.3,14.71,14.71411765
9/22/2022,12:55,1208.0,69.47,15.44,15.43882353
9/22/2022,13:00,1128.0,69.72,15.61,15.61137255
9/22/2022,13:05,1095.06,69.7,16.58,16.57764706
9/22/2022,13:10,1176.24,69.87,16.63,16.62941176
9/22/2022,13:15,1297.41,68.74,17.56,17.56117647
9/22/2022,13:20,1245.18,68.47,15.78,15.77529412
9/22/2022,13:25,1173.18,68.26,15.97,15.97372549
9/22/2022,13:30,1231.29,68.51,15.65,15.6545098
9/22/2022,13:35,1273.65,68.49,17.37,17.36705882
9/22/2022,13:40,1204.24,68.02,15.96,15.96078431
9/22/2022,13:45,1281.41,67.74,16.06,16.05568627
9/22/2022,13:50,1226.12,67.79,16.21,16.21098039
9/22/2022,13:55,1212.94,67.91,17.82,17.82431373
9/22/2022,14:00,1161.18,68.02,16.07,16.07294118
9/22/2022,14:05,1302.12,67.91,16.69,16.68980392
9/22/2022,14:10,1273.88,66.53,17.27,17.27215686
9/22/2022,14:15,1404.24,65.49,18.24,18.2427451
9/22/2022,14:20,1337.41,65.64,18.65,18.64823529
9/22/2022,14:25,1267.76,65.49,17.88,17.87607843
9/22/2022,14:30,1360.71,65.72,17.87,17.87176471
9/22/2022,14:35,1427.76,66.72,18.47,18.46705882
9/22/2022,14:40,1489.65,65.55,20.94,20.93882353
9/22/2022,14:45,1432.0,63.72,23.41,23.41490196
9/22/2022,14:50,1473.41,61.34,24.77,24.77372549
9/22/2022,14:55,1403.29,59.55,26.63,26.63294118
9/22/2022,15:00,1450.12,58.32,27.98,27.97882353
9/22/2022,15:05,1403.53,56.47,30.16,30.16156863
9/22/2022,15:10,1544.94,55.19,28.94,28.94078431
9/22/2022,15:15,1474.82,53.0,29.35,29.34627451
9/22/2022,15:20,1420.71,51.0,33.09,33.09058824
9/22/2022,15:25,1471.06,52.26,30.11,30.10980392
9/22/2022,15:30,1389.18,54.06,28.51,28.51372549
9/22/2022,15:35,1414.35,53.91,29.48,29.47568627
9/22/2022,15:40,1484.24,54.19,32.42,32.41764706
9/22/2022,15:45,1361.88,52.19,29.54,29.53607843
9/22/2022,15:50,1510.35,53.43,30.75,30.75254902
9/22/2022,15:55,1364.24,57.74,26.07,26.07215686
9/22/2022,16:00,1389.65,59.13,21.72,21.71960784
9/22/2022,16:05,1478.82,58.81,23.01,23.01372549
9/22/2022,16:10,1460.24,57.66,24.86,24.86431373
9/22/2022,16:15,1587.76,54.79,27.7,27.7027451
9/22/2022,16:20,1584.71,49.49,29.22,29.22117647
9/22/2022,16:25,1444.0,48.74,30.71,30.70941176
9/22/2022,16:30,1528.94,48.55,33.91,33.9145098
9/22/2022,16:35,1466.59,45.62,35.71,35.71333333
9/22/2022,16:40,1407.06,45.13,36.02,36.02392157
9/22/2022,16:45,1334.12,46.51,35.62,35.61843137
9/22/2022,16:50,1263.53,44.3,36.28,36.2827451
9/22/2022,16:55,1316.94,41.17,36.7,36.70117647
9/22/2022,17:00,1365.41,41.21,34.43,34.42784314
9/22/2022,17:05,1315.06,42.15,34.91,34.90666667
9/22/2022,17:10,1442.82,42.17,36.37,36.37333333
9/22/2022,17:15,1370.12,39.28,42.27,42.2745098
9/22/2022,17:20,1469.18,40.7,40.48,40.47568627
9/22/2022,17:25,1433.88,42.57,38.83,38.83215686
9/22/2022,17:30,1368.24,42.49,38.25,38.25411765
9/22/2022,17:35,1367.76,45.06,34.54,34.54
9/22/2022,17:40,1397.18,43.79,34.35,34.35019608
9/22/2022,17:45,1293.41,45.23,33.09,33.09058824
9/22/2022,17:50,1346.12,50.57,29.51,29.51019608
9/22/2022,17:55,1249.18,54.83,25.7,25.70117647
9/22/2022,18:00,1207.29,59.77,21.07,21.07254902
9/22/2022,18:05,1202.82,63.26,18.07,18.0745098
9/22/2022,18:10,1372.24,66.11,18.07,18.0745098
9/22/2022,18:15,1334.35,66.64,17.1,17.09529412
9/22/2022,18:20,1248.0,67.11,16.27,16.26705882
9/22/2022,18:25,1228.47,68.74,14.13,14.12745098
9/22/2022,18:30,1148.24,69.32,13.17,13.16980392
9/22/2022,18:35,1063.53,68.89,12.92,12.91529412
9/22/2022,18:40,1113.65,69.28,13.62,13.61843137
9/22/2022,18:45,1090.59,68.66,16.11,16.11176471
9/22/2022,18:50,1097.18,69.26,15.16,15.1627451
9/22/2022,18:55,988.0,69.55,13.34,13.34235294
9/22/2022,19:00,931.06,69.96,12.61,12.61333333
9/22/2022,19:05,874.82,70.34,10.51,10.51254902
9/22/2022,19:10,941.65,69.98,10.48,10.47803922
9/22/2022,19:15,966.59,71.02,11.73,11.73333333
9/22/2022,19:20,899.53,69.6,10.85,10.85333333
9/22/2022,19:25,985.41,69.98,12.27,12.26823529
9/22/2022,19:30,886.59,70.09,9.89,9.891372549
9/22/2022,19:35,837.41,70.36,9.9,9.9
9/22/2022,19:40,851.06,70.77,9.52,9.516078431
9/22/2022,19:45,838.82,70.7,9.4,9.403921569
9/22/2022,19:50,780.24,71.64,9.61,9.610980392
9/22/2022,19:55,684.0,72.34,9.65,9.649803922
9/22/2022,20:00,696.71,71.28,8.29,8.286666667
9/22/2022,20:05,686.59,71.04,8.14,8.135686275
9/22/2022,20:10,727.53,70.57,8.7,8.696470588
9/22/2022,20:15,745.41,71.26,9.11,9.114901961
9/22/2022,20:20,719.76,71.28,9.08,9.076078431
9/22/2022,20:25,695.29,71.15,7.68,7.682745098
9/22/2022,20:30,686.35,71.38,7.57,7.574901961
9/22/2022,20:35,716.24,71.49,8.13,8.127058824
9/22/2022,20:40,681.65,71.23,8.19,8.191764706
9/22/2022,20:45,722.59,70.91,8.04,8.040784314
9/22/2022,20:50,665.88,70.3,8.01,8.014901961
9/22/2022,20:55,651.06,70.94,8.85,8.851764706
9/23/2022,6:00,513.84,73.21,6.85,6.8508
9/23/2022,6:05,545.04,73.72,6.11,6.1116
9/23/2022,6:10,535.44,73.72,6.68,6.6792
9/23/2022,6:15,624.24,73.94,7.42,7.4184
9/23/2022,6:20,746.88,73.47,8.32,8.3248
9/23/2022,6:25,835.68,73.4,9.43,9.4336
9/23/2022,6:30,886.8,72.96,10.05,10.0452
9/23/2022,6:35,881.52,72.6,10.47,10.472
9/23/2022,6:40,1076.16,72.19,12.39,12.386
9/23/2022,6:45,1033.2,72.85,12.72,12.7204
9/23/2022,6:50,984.0,72.47,11.44,11.4356
9/23/2022,6:55,978.96,73.02,11.1,11.0968
9/23/2022,7:00,947.52,72.85,11.46,11.462
9/23/2022,7:05,1076.16,72.81,12.34,12.3376
9/23/2022,7:10,1152.0,72.15,13.02,13.024
9/23/2022,7:15,1234.32,71.6,14.15,14.1504
9/23/2022,7:20,1297.68,71.04,15.04,15.0436
9/23/2022,7:25,1252.8,71.55,15.0,14.9952
9/23/2022,7:30,1345.2,70.68,15.73,15.7256
9/23/2022,7:35,1412.64,70.09,17.12,17.1204
9/23/2022,7:40,1515.6,69.62,17.64,17.6352
9/23/2022,7:45,1431.12,69.72,18.05,18.0488
9/23/2022,7:50,1445.76,70.53,16.57,16.5704
9/23/2022,7:55,1295.04,70.96,15.69,15.6948
9/23/2022,8:00,1105.92,71.15,13.75,13.7456
9/23/2022,8:05,1191.36,72.0,14.87,14.8676
9/23/2022,8:10,1156.56,71.3,15.36,15.3604
9/23/2022,8:15,1197.36,70.7,13.8,13.7984
9/23/2022,8:20,1192.08,70.23,14.54,14.542
9/23/2022,8:25,1183.68,70.51,14.63,14.6344
9/23/2022,8:30,1215.84,71.02,14.29,14.2912
9/23/2022,8:35,1332.0,70.21,15.55,15.5496
9/23/2022,8:40,1291.2,70.47,14.93,14.9336
9/23/2022,8:45,1266.0,69.94,14.78,14.7796
9/23/2022,8:50,1127.04,70.53,15.97,15.972
9/23/2022,8:55,1075.44,70.85,14.05,14.0536
9/23/2022,9:00,1055.28,70.74,12.43,12.4256
9/23/2022,9:05,911.28,70.81,11.57,11.5676
9/23/2022,9:10,968.4,70.51,11.6,11.5984
9/23/2022,9:15,961.2,71.17,12.08,12.078
9/23/2022,9:20,1002.0,70.3,12.91,12.914
9/23/2022,9:25,971.52,70.06,12.98,12.9756
9/23/2022,9:30,1018.08,70.34,12.54,12.5356
9/23/2022,9:35,1094.64,70.66,15.83,15.8312
9/23/2022,9:40,1121.28,70.55,15.75,15.752
9/23/2022,9:45,1096.56,70.79,14.7,14.7004
9/23/2022,9:50,1033.68,70.94,14.78,14.7796
9/23/2022,9:55,994.08,71.7,13.13,13.1296
9/23/2022,10:00,924.24,71.51,13.13,13.134
9/23/2022,10:05,1036.8,70.68,12.66,12.6632
9/23/2022,10:10,1113.84,70.34,14.4,14.4012
9/23/2022,10:15,986.64,70.91,13.3,13.3012
9/23/2022,10:20,1065.84,70.34,12.76,12.76
9/23/2022,10:25,985.92,70.55,11.92,11.9196
9/23/2022,10:30,1109.76,69.49,13.24,13.244
9/23/2022,10:35,1149.12,69.34,14.42,14.4188
9/23/2022,10:40,1182.72,69.94,13.97,13.9656
9/23/2022,10:45,1110.48,70.66,13.33,13.3276
9/23/2022,10:50,1096.08,70.7,12.97,12.9712
9/23/2022,10:55,1092.96,70.87,12.97,12.9668
9/23/2022,11:00,1035.36,70.72,13.49,13.486
9/23/2022,11:05,1113.84,70.3,13.37,13.3672
9/23/2022,11:10,1111.68,70.02,14.22,14.2164
9/23/2022,11:15,1232.88,68.91,14.75,14.7532
9/23/2022,11:20,1126.56,69.43,14.5,14.5024
9/23/2022,11:25,1129.68,69.21,13.45,13.4464
9/23/2022,11:30,1077.12,70.68,14.22,14.2208
9/23/2022,11:35,1207.44,71.21,15.25,15.246
9/23/2022,11:40,1271.76,69.55,15.25,15.246
9/23/2022,11:45,1164.0,68.79,16.28,16.2844
9/23/2022,11:50,1188.48,68.74,15.29,15.29
9/23/2022,11:55,1170.24,70.04,16.58,16.5836
9/23/2022,12:00,1124.4,70.34,15.14,15.1404
9/23/2022,12:05,1236.96,70.17,16.47,16.4736
9/23/2022,12:10,1185.84,69.4,15.91,15.906
9/23/2022,12:15,1162.08,69.04,14.67,14.6652
9/23/2022,12:20,1166.16,69.64,14.92,14.916
9/23/2022,12:25,1128.48,68.21,14.73,14.7312
9/23/2022,12:30,1165.92,67.6,16.19,16.192
9/23/2022,12:35,1300.56,67.53,16.91,16.9092
9/23/2022,12:40,1326.96,67.06,18.41,18.414
9/23/2022,12:45,1234.32,67.06,18.85,18.8496
9/23/2022,12:50,1205.04,66.79,17.97,17.9696
9/23/2022,12:55,1167.84,66.28,16.89,16.8916
9/23/2022,13:00,1256.4,68.11,17.81,17.8068
9/23/2022,13:05,1218.48,67.66,17.72,17.7188
9/23/2022,13:10,1293.6,67.6,17.93,17.9344
9/23/2022,13:15,1300.56,67.09,16.36,16.3592
9/23/2022,13:20,1341.12,66.64,17.71,17.71
9/23/2022,13:25,1293.36,66.81,20.13,20.1256
9/23/2022,13:30,1378.08,65.96,20.58,20.5832
9/23/2022,13:35,1364.88,65.98,19.54,19.5448
9/23/2022,13:40,1387.44,66.09,18.34,18.3436
9/23/2022,13:45,1266.72,66.43,18.15,18.1456
9/23/2022,13:50,1317.36,66.4,18.55,18.5548
9/23/2022,13:55,1249.68,66.45,17.2,17.204
9/23/2022,14:00,1299.36,67.0,16.96,16.962
9/23/2022,14:05,1243.2,66.23,17.49,17.4856
9/23/2022,14:10,1375.68,65.96,18.67,18.6736
9/23/2022,14:15,1419.6,66.04,18.75,18.7528
9/23/2022,14:20,1289.52,64.6,19.96,19.9628
9/23/2022,14:25,1299.36,60.79,21.56,21.5556
9/23/2022,14:30,1390.8,59.15,24.15,24.1472
9/23/2022,14:35,1350.48,60.72,22.06,22.0572
9/23/2022,14:40,1405.44,60.74,22.18,22.176
9/23/2022,14:45,1393.92,61.36,23.32,23.32
9/23/2022,14:50,1372.08,61.87,23.32,23.32
9/23/2022,14:55,1391.04,61.26,23.83,23.826
9/23/2022,15:00,1449.84,61.72,24.15,24.1516
9/23/2022,15:05,1332.24,61.53,22.22,22.2244
9/23/2022,15:10,1513.2,62.53,20.38,20.3764
9/23/2022,15:15,1590.96,59.55,23.95,23.9492
9/23/2022,15:20,1466.4,56.87,25.46,25.4584
9/23/2022,15:25,1494.72,56.36,27.06,27.06
9/23/2022,15:30,1481.52,55.87,26.35,26.3516
9/23/2022,15:35,1482.48,55.3,29.11,29.1104
9/23/2022,15:40,1493.52,54.51,26.91,26.9104
9/23/2022,15:45,1416.0,54.15,29.47,29.4668
9/23/2022,15:50,1406.4,55.7,27.13,27.126
9/23/2022,15:55,1391.28,55.7,27.57,27.566
9/23/2022,16:00,1501.92,53.6,28.61,28.6088
